data,split,arquivo,categoria,motivo,referencia,distancia
2026-08-18T11:39:06,train,Acne__Acne-Before4.png,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,1.0176
2026-08-18T11:39:06,train,acne-open-comedo-48.jpg,acne,excedente_similaridade,Acne__IMG_2145-1.jpg,1.0972
2026-08-18T11:39:06,train,Acne__acne-pustular-31.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7411
2026-08-18T11:39:06,train,Acne__acne-cystic-117.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8723
2026-08-18T11:39:06,train,Acne__before-and-after-1603488659.jpg,acne,excedente_similaridade,Acne__28.png,0.9524
2026-08-18T11:39:06,train,Acne__acne-open-comedo-50.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.8009
2026-08-18T11:39:06,train,acne-cystic-103.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.4865
2026-08-18T11:39:06,train,acne-cystic-131.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.7512
2026-08-18T11:39:06,train,Acne__acne-cystic-102.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6635
2026-08-18T11:39:06,train,Acne__pigmentation_0_6919.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.7586
2026-08-18T11:39:06,train,Acne__pigmentation_0_3867.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9418
2026-08-18T11:39:06,train,Acne__pigmentation_0_9585.jpeg,acne,excedente_similaridade,acne-cystic-44.jpg,0.9564
2026-08-18T11:39:06,train,Acne__pigmentation_0_3579.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.4048
2026-08-18T11:39:06,train,acne-keloidalis-31.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.0152
2026-08-18T11:39:06,train,acne-keloidalis-40.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8770
2026-08-18T11:39:06,train,acne-open-comedo-18.jpg,acne,excedente_similaridade,Acne__28.png,0.9153
2026-08-18T11:39:06,train,acne-open-comedo-17.jpg,acne,excedente_similaridade,Acne__43.jpg,0.6824
2026-08-18T11:39:06,train,Acne__acne-cystic-9.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8600
2026-08-18T11:39:06,train,acne-pustular-17.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8322
2026-08-18T11:39:06,train,acne-pustular-22.jpg,acne,excedente_similaridade,Acne__43.jpg,1.0327
2026-08-18T11:39:06,train,Acne__acne-cystic-37.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6938
2026-08-18T11:39:06,train,Acne__acne-cystic-26.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8992
2026-08-18T11:39:06,train,acne-cystic-19.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9060
2026-08-18T11:39:06,train,acne-open-comedo-15.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6780
2026-08-18T11:39:06,train,Acne__39.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7856
2026-08-18T11:39:06,train,Acne__acne-scar-3.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7472
2026-08-18T11:39:06,train,Acne__acne-open-comedo-16.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8743
2026-08-18T11:39:06,train,Acne__acne-open-comedo-19.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8885
2026-08-18T11:39:06,train,Acne__acne-cystic-25.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7029
2026-08-18T11:39:06,train,Acne__acne-pustular-20.jpg,acne,excedente_similaridade,Acne__27.jpg,0.9678
2026-08-18T11:39:06,train,Acne__acne-cystic-29.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9714
2026-08-18T11:39:06,train,acne-scar-2.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9520
2026-08-18T11:39:06,train,Acne__acne-cystic-27.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7915
2026-08-18T11:39:06,train,Acne__acne-cystic-11.jpg,acne,excedente_similaridade,Acne__acne-face-8-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6956
2026-08-18T11:39:06,train,Acne__acne-pustular-21.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9281
2026-08-18T11:39:06,train,Acne__R (7).jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6116
2026-08-18T11:39:06,train,acne-cystic-40.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9843
2026-08-18T11:39:06,train,Acne__acne-pustular-24.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7502
2026-08-18T11:39:06,train,Acne__acne-cystic-21.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8218
2026-08-18T11:39:06,train,Acne__pigmentation_0_5057.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6962
2026-08-18T11:39:06,train,Acne__pigmentation_0_5626.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8373
2026-08-18T11:39:06,train,Acne__pigmentation_0_411.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.7519
2026-08-18T11:39:06,train,acne-open-comedo-13.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6801
2026-08-18T11:39:06,train,Acne__pigmentation_0_4762.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8473
2026-08-18T11:39:06,train,Acne__pigmentation_0_75.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9295
2026-08-18T11:39:06,train,Acne__acne-pustular-25.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7827
2026-08-18T11:39:06,train,Acne__pigmentation_0_3018.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_263.jpeg,0.6908
2026-08-18T11:39:06,train,Acne__pigmentation_0_108_0_7048.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9517
2026-08-18T11:39:06,train,Acne__pigmentation_0_935.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9850
2026-08-18T11:39:06,train,Acne__acne-pustular-50.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8249
2026-08-18T11:39:06,train,Acne__acne-pustular-74.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8439
2026-08-18T11:39:06,train,Acne__acne-pustular-32.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6672
2026-08-18T11:39:06,train,acne-excoriated-18.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9202
2026-08-18T11:39:06,train,Acne__acne-open-comedo-45.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7856
2026-08-18T11:39:06,train,Acne__acne-pustular-73.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9801
2026-08-18T11:39:06,train,Acne__acne-pustular-53.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9145
2026-08-18T11:39:06,train,acne-closed-comedo-3.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6273
2026-08-18T11:39:06,train,Acne__pigmentation_0_2311.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6243
2026-08-18T11:39:06,train,Acne__pigmentation_0_5059.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.7336
2026-08-18T11:39:06,train,Acne__pigmentation_0_170.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6013
2026-08-18T11:39:06,train,Acne__pigmentation_0_2366_0_1367.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9602
2026-08-18T11:39:06,train,Acne__pigmentation_0_435.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8382
2026-08-18T11:39:06,train,acne-primary-lesion-5.jpg,acne,excedente_similaridade,acne-primary-lesion-3.jpg,0.8067
2026-08-18T11:39:06,train,Acne__57.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0168
2026-08-18T11:39:06,train,acne-pustular-66.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,1.0968
2026-08-18T11:39:06,train,Acne__acne-pustular-64.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0741
2026-08-18T11:39:06,train,acne-closed-comedo-36.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.7087
2026-08-18T11:39:06,train,Acne__acne-open-comedo-43.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9148
2026-08-18T11:39:06,train,Acne__acne-excoriated-29.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.1146
2026-08-18T11:39:06,train,acne-cystic-149.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6506
2026-08-18T11:39:06,train,Acne__pigmentation_0_209.jpeg,acne,excedente_similaridade,Acne__2.png,1.1034
2026-08-18T11:39:06,train,Acne__pigmentation_0_741.jpeg,acne,excedente_similaridade,Acne__acne-089-v2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.0983
2026-08-18T11:39:06,train,Acne__pigmentation_0_0.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0358
2026-08-18T11:39:06,train,acne-open-comedo-57.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6968
2026-08-18T11:39:06,train,Acne__acne-closed-comedo-7.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9320
2026-08-18T11:39:06,train,Acne__63.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,1.0290
2026-08-18T11:39:06,train,Acne__acne-infantile-5.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6837
2026-08-18T11:39:06,train,Acne__pigmentation_0_2006.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9406
2026-08-18T11:39:06,train,Acne__pigmentation_0_291.jpeg,acne,excedente_similaridade,Acne__C0024056-Acne_vulgaris.jpg,1.0158
2026-08-18T11:39:06,train,Acne__pigmentation_0_1247.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9638
2026-08-18T11:39:06,train,Acne__pigmentation_0_3231.jpeg,acne,excedente_similaridade,Acne__43.jpg,0.9525
2026-08-18T11:39:06,train,Acne__k92m6peqn1n31 (1).jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8943
2026-08-18T11:39:06,train,Acne__acne-cystic-49.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,1.0630
2026-08-18T11:39:06,train,acne-cystic-53.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,1.0598
2026-08-18T11:39:06,train,Acne__acne-cystic-48.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.1171
2026-08-18T11:39:06,train,acne-closed-comedo-26.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9065
2026-08-18T11:39:06,train,Acne__acne-cystic-50.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9335
2026-08-18T11:39:06,train,acne-pustular-67.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6502
2026-08-18T11:39:06,train,Acne__acne-pustular-69.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.7235
2026-08-18T11:39:06,train,Acne__acne-cystic-54.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.0435
2026-08-18T11:39:06,train,Acne__acne-closed-comedo-38.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9183
2026-08-18T11:39:06,train,Acne__acne-open-comedo-39.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,0.7975
2026-08-18T11:39:06,train,Acne__acne-open-comedo-52.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9569
2026-08-18T11:39:06,train,Acne__acne-open-comedo-59.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9462
2026-08-18T11:39:06,train,Acne__acne-pustular-72.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6716
2026-08-18T11:39:06,train,acne-open-comedo-36.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,1.0048
2026-08-18T11:39:06,train,Acne__acne-pustular-29.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.8987
2026-08-18T11:39:06,train,Acne__acne-closed-comedo-29.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9488
2026-08-18T11:39:06,train,Acne__acne-infantile-8.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8036
2026-08-18T11:39:06,train,Acne__acne-excoriated-26.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8031
2026-08-18T11:39:06,train,acne-keloidalis-15.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.6596
2026-08-18T11:39:06,train,acne-keloidalis-28.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9953
2026-08-18T11:39:06,train,Acne__acne-open-comedo-62.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_263.jpeg,0.9432
2026-08-18T11:39:06,train,acne-cystic-141.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9481
2026-08-18T11:39:06,train,acne-keloidalis-46.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,1.0532
2026-08-18T11:39:06,train,Acne__acne-scar-7.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8960
2026-08-18T11:39:06,train,Acne__acne-cystic-4.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8615
2026-08-18T11:39:06,train,Acne__acne-closed-comedo-40.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.5687
2026-08-18T11:39:06,train,Acne__acne-cystic-130.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0004
2026-08-18T11:39:06,train,Acne__acne-pustular-1.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9364
2026-08-18T11:39:06,train,Acne__acne-open-comedo-64.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,0.9428
2026-08-18T11:39:06,train,Acne__acne-cystic-106.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.0267
2026-08-18T11:39:06,train,acne-pustular-26.jpg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.8927
2026-08-18T11:39:06,train,Acne__42.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.5864
2026-08-18T11:39:06,train,Acne__acne-cystic-58.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9473
2026-08-18T11:39:06,train,acne-keloidalis-44.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0455
2026-08-18T11:39:06,train,acne-cystic-46.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8618
2026-08-18T11:39:06,train,Acne__acne-pustular-71.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9728
2026-08-18T11:39:06,train,Acne__acne-excoriated-5.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7063
2026-08-18T11:39:06,train,Acne__acne-open-comedo-70.jpeg,acne,excedente_similaridade,Acne__OIP (2).jpg,0.9254
2026-08-18T11:39:06,train,acne-pustular-59.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,0.8743
2026-08-18T11:39:06,train,Acne__acne-cystic-97.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7026
2026-08-18T11:39:06,train,Acne__acne-pustular-70.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9359
2026-08-18T11:39:06,train,Acne__07AcnePittedScars.jpeg,acne,excedente_similaridade,acne-cystic-44.jpg,0.9213
2026-08-18T11:39:06,train,Acne__acne-pustular-16.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7497
2026-08-18T11:39:06,train,Acne__acne-open-comedo-23.jpg,acne,excedente_similaridade,Acne__large.IMG_3890.jpg.2720bb071697b81024bb71135ded7e76.jpg,1.0836
2026-08-18T11:39:06,train,Acne__acne-excoriated-3.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8987
2026-08-18T11:39:06,train,acne-excoriated-2.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9784
2026-08-18T11:39:06,train,Acne__acne-open-comedo-42.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,1.0971
2026-08-18T11:39:06,train,Acne__acne-cystic-56.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6110
2026-08-18T11:39:06,train,Acne__acne-open-comedo-69.jpeg,acne,excedente_similaridade,acne-cystic-44.jpg,0.8347
2026-08-18T11:39:06,train,acne-cystic-45.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,0.8473
2026-08-18T11:39:06,train,Acne__acne-open-comedo-21.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9054
2026-08-18T11:39:06,train,acne-open-comedo-24.jpg,acne,excedente_similaridade,acne-cystic-44.jpg,0.8350
2026-08-18T11:39:06,train,acne-cystic-86.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.5702
2026-08-18T11:39:06,train,acne-excoriated-8.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,1.0233
2026-08-18T11:39:06,train,Acne__acne-cystic-34.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9485
2026-08-18T11:39:06,train,Acne__acne-open-comedo-71.jpeg,acne,excedente_similaridade,Acne__43.jpg,1.0125
2026-08-18T11:39:06,train,Acne__07Acne081101.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7295
2026-08-18T11:39:06,train,Acne__acne-open-comedo-53.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8232
2026-08-18T11:39:06,train,Acne__acne-cystic-32.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8893
2026-08-18T11:39:06,train,Acne__acne-cystic-31.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.0173
2026-08-18T11:39:06,train,Acne__acne-pustular-12.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8956
2026-08-18T11:39:06,train,Acne__acne-pustular-5.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9064
2026-08-18T11:39:06,train,Acne__acne-cystic-15.jpg,acne,excedente_similaridade,Acne__acne-face-8-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9262
2026-08-18T11:39:06,train,Acne__acne-open-comedo-22.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8682
2026-08-18T11:39:06,train,acne-excoriated-4.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9702
2026-08-18T11:39:06,train,Acne__acne-cystic-39.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9427
2026-08-18T11:39:06,train,Acne__acne-cystic-42.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9708
2026-08-18T11:39:06,train,Acne__acne-cystic-28.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7327
2026-08-18T11:39:06,train,Acne__acne-Closed-Comedo.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9854
2026-08-18T11:39:06,train,Acne__acne-cystic-57.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7969
2026-08-18T11:39:06,train,Acne__acne-cystic-16.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6758
2026-08-18T11:39:06,train,Acne__acne-cystic-17.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6591
2026-08-18T11:39:06,train,Acne__acne-cystic-59.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.7338
2026-08-18T11:39:06,train,Acne__acne-cystic-105.jpg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.7301
2026-08-18T11:39:06,train,acne-open-comedo-31.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.6218
2026-08-18T11:39:06,train,acne-pustular-8.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7745
2026-08-18T11:39:06,train,acne-open-comedo-10.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9948
2026-08-18T11:39:06,train,Acne__pigmentation_0_1017.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9434
2026-08-18T11:39:06,train,Acne__pigmentation_0_2000.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.5950
2026-08-18T11:39:06,train,Acne__pigmentation_0_1505.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8388
2026-08-18T11:39:06,train,Acne__pigmentation_0_659.jpeg,acne,excedente_similaridade,Acne__acne-face-8-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.9868
2026-08-18T11:39:06,train,Acne__pigmentation_0_5039.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8660
2026-08-18T11:39:06,train,Acne__pigmentation_0_2600.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7734
2026-08-18T11:39:06,train,Acne__pigmentation_0_498.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.8031
2026-08-18T11:39:06,train,Acne__pigmentation_0_2118.jpeg,acne,excedente_similaridade,Acne__IMG_0043.JPG.70f9dc7d17dcdf8dbb055d4013e94831.jpg,1.0836
2026-08-18T11:39:06,train,Acne__pigmentation_0_5203.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8248
2026-08-18T11:39:06,train,Acne__pigmentation_0_1786.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.9418
2026-08-18T11:39:06,train,Acne__pigmentation_0_5438.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_9649.jpeg,0.8721
2026-08-18T11:39:06,train,Acne__pigmentation_0_1476.jpeg,acne,excedente_similaridade,Acne__27.jpg,0.9573
2026-08-18T11:39:06,train,Acne__pigmentation_0_3483.jpeg,acne,excedente_similaridade,Acne__178__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,0.8368
2026-08-18T11:39:06,train,Acne__acne-cystic-87_0_2590.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.7467
2026-08-18T11:39:06,train,Acne__pigmentation_0_2321.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-11 - Copy.jpg,0.9899
2026-08-18T11:39:06,train,Acne__pigmentation_0_2515.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_263.jpeg,1.0930
